GameID,Season,SeasonType,Status,Day,DateTime,AwayTeam,HomeTeam,AwayTeamID,HomeTeamID,StadiumID,AwayTeamScore,HomeTeamScore,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,NeutralVenue
15149,2020,2,Final,10/9/2019 12:00:00 AM,10/9/2019 7:00:00 PM,DAL,DET,25,14,14,117,124,,,,,,,False
15150,2020,2,Final,10/9/2019 12:00:00 AM,10/9/2019 7:30:00 PM,ORL,ATL,5,3,3,97,88,,,,,,,False
15151,2020,2,Final,10/9/2019 12:00:00 AM,10/9/2019 7:30:00 PM,MIA,CHA,4,2,2,108,94,,,,,,,False
15152,2020,2,Final,10/9/2019 12:00:00 AM,10/9/2019 8:00:00 PM,NO,CHI,23,11,11,127,125,,,,,,,False
15153,2020,2,Final,10/9/2019 12:00:00 AM,10/9/2019 8:00:00 PM,UTA,MIL,17,15,15,99,133,,,,,,,False
15154,2020,2,Final,10/10/2019 12:00:00 AM,10/10/2019 6:00:00 AM,TOR,HOU,10,22,53,111,118,,,,,,,True
15155,2020,2,Final,10/10/2019 12:00:00 AM,10/10/2019 7:30:00 AM,BKN,LAL,8,27,30,114,111,,,,,,,True
15156,2020,2,Final,10/10/2019 12:00:00 AM,10/10/2019 10:00:00 PM,PHO,SAC,29,30,29,88,105,,,,,,,False
15157,2020,2,Final,10/10/2019 12:00:00 AM,10/10/2019 10:30:00 PM,MIN,GS,16,26,51,123,143,,,,,,,False
15158,2020,2,Final,10/10/2019 12:00:00 AM,10/10/2019 10:30:00 PM,DEN,LAC,20,28,27,111,91,,,,,,,False
15159,2020,2,Final,10/11/2019 12:00:00 AM,10/11/2019 7:00:00 PM,CLE,DET,12,14,14,105,109,,,,,,,False
15160,2020,2,Final,10/11/2019 12:00:00 AM,10/11/2019 7:00:00 PM,CHI,IND,11,13,13,87,105,,,,,,,False
15161,2020,2,Final,10/11/2019 12:00:00 AM,10/11/2019 7:00:00 PM,BOS,ORL,9,5,5,100,75,,,,,,,False
15163,2020,2,Final,10/11/2019 12:00:00 AM,10/11/2019 7:30:00 PM,PHI,CHA,7,2,52,100,87,,,,,,,True
15162,2020,2,Final,10/11/2019 12:00:00 AM,10/11/2019 7:30:00 PM,WAS,NY,1,6,6,115,99,,,,,,,False
15164,2020,2,Final,10/11/2019 12:00:00 AM,10/11/2019 8:00:00 PM,UTA,NO,17,23,23,127,128,,,,,,,False
15165,2020,2,Final,10/11/2019 12:00:00 AM,10/11/2019 8:30:00 PM,MIL,DAL,15,25,25,118,111,,,,,,,False
15166,2020,2,Final,10/12/2019 12:00:00 AM,10/12/2019 7:30:00 AM,LAL,BKN,27,8,41,77,91,,,,,,,True
15167,2020,2,Final,10/12/2019 12:00:00 AM,10/12/2019 8:00:00 PM,PHO,POR,29,19,19,134,118,,,,,,,False
15168,2020,2,Final,10/13/2019 12:00:00 AM,10/13/2019 3:00:00 PM,CLE,BOS,12,9,9,72,118,,,,,,,False
15169,2020,2,Final,10/13/2019 12:00:00 AM,10/13/2019 4:00:00 PM,NO,SA,23,24,24,123,114,,,,,,,False
15170,2020,2,Final,10/13/2019 12:00:00 AM,10/13/2019 6:00:00 PM,PHI,ORL,7,5,5,126,94,,,,,,,False
15171,2020,2,Final,10/13/2019 12:00:00 AM,10/13/2019 6:00:00 PM,CHI,TOR,11,10,10,105,91,,,,,,,False
15172,2020,2,Final,10/13/2019 12:00:00 AM,10/13/2019 6:00:00 PM,MIL,WAS,15,1,1,115,108,,,,,,,False
15173,2020,2,Final,10/14/2019 12:00:00 AM,10/14/2019 7:30:00 PM,ATL,MIA,3,4,4,87,120,-5.5,221.5,180,-225,,,False
15174,2020,2,Final,10/14/2019 12:00:00 AM,10/14/2019 8:00:00 PM,CHA,MEM,2,21,21,120,99,-4.5,216.0,160,-190,,,False
15175,2020,2,Final,10/14/2019 12:00:00 AM,10/14/2019 8:30:00 PM,OKC,DAL,18,25,25,70,107,-6.0,222.5,185,-235,,,False
15176,2020,2,Final,10/14/2019 12:00:00 AM,10/14/2019 9:00:00 PM,SAC,UTA,30,17,17,128,115,-5.5,223.5,175,-220,,,False
15177,2020,2,Final,10/14/2019 12:00:00 AM,10/14/2019 10:00:00 PM,DEN,PHO,20,29,28,107,102,6.5,222.0,-260,205,,,False
15178,2020,2,Final,10/14/2019 12:00:00 AM,10/14/2019 10:30:00 PM,GS,LAL,26,27,27,98,104,2.0,221.0,-125,105,,,False
15179,2020,2,Final,10/15/2019 12:00:00 AM,10/15/2019 7:00:00 PM,BOS,CLE,9,12,12,118,95,,,,,580,579,False
15180,2020,2,Final,10/15/2019 12:00:00 AM,10/15/2019 7:00:00 PM,MIN,IND,16,13,13,119,111,,,,,576,575,False
15181,2020,2,Final,10/15/2019 12:00:00 AM,10/15/2019 7:00:00 PM,DET,PHI,14,7,7,86,106,,,,,578,577,False
15182,2020,2,Final,10/16/2019 12:00:00 AM,10/16/2019 7:00:00 PM,DET,CHA,14,2,2,116,110,,,,,,,False
15183,2020,2,Final,10/16/2019 12:00:00 AM,10/16/2019 8:00:00 PM,SA,HOU,24,22,22,128,114,,,,,,,False
15184,2020,2,Final,10/16/2019 12:00:00 AM,10/16/2019 8:00:00 PM,ATL,NY,3,6,6,100,96,,,,,,,False
15185,2020,2,Final,10/16/2019 12:00:00 AM,10/16/2019 8:00:00 PM,MEM,OKC,21,18,18,124,119,,,,,,,False
15186,2020,2,Final,10/16/2019 12:00:00 AM,10/16/2019 9:00:00 PM,POR,UTA,19,17,17,126,118,,,,,,,False
15187,2020,2,Final,10/16/2019 12:00:00 AM,10/16/2019 10:30:00 PM,GS,LAL,26,27,27,93,126,,,,,,,False
15188,2020,2,Final,10/17/2019 12:00:00 AM,10/17/2019 7:00:00 PM,MIA,ORL,4,5,5,107,98,,,,,,,False
15189,2020,2,Final,10/17/2019 12:00:00 AM,10/17/2019 8:00:00 PM,ATL,CHI,3,11,11,93,111,,,,,,,False
15190,2020,2,Final,10/17/2019 12:00:00 AM,10/17/2019 8:00:00 PM,MIN,MIL,16,15,15,96,118,,,,,,,False
15191,2020,2,Final,10/17/2019 12:00:00 AM,10/17/2019 9:00:00 PM,POR,DEN,19,20,20,104,110,,,,,,,False
15192,2020,2,Final,10/17/2019 12:00:00 AM,10/17/2019 10:30:00 PM,DAL,LAC,25,28,46,102,87,,,,,,,True
15193,2020,2,Final,10/18/2019 12:00:00 AM,10/18/2019 7:00:00 PM,WAS,PHI,1,7,7,112,93,,,,,,,False
15194,2020,2,Final,10/18/2019 12:00:00 AM,10/18/2019 7:30:00 PM,TOR,BKN,10,8,8,123,107,,,,,,,False
15195,2020,2,Final,10/18/2019 12:00:00 AM,10/18/2019 8:00:00 PM,HOU,MIA,22,4,4,144,133,,,,,,,False
15196,2020,2,Final,10/18/2019 12:00:00 AM,10/18/2019 8:00:00 PM,NO,NY,23,6,6,117,116,,,,,,,False
15197,2020,2,Final,10/18/2019 12:00:00 AM,10/18/2019 8:30:00 PM,MEM,SA,21,24,24,91,104,,,,,,,False
15198,2020,2,Final,10/18/2019 12:00:00 AM,10/18/2019 10:30:00 PM,LAL,GS,27,26,51,103,124,,,,,,,False
13904,2020,1,F/OT,10/22/2019 12:00:00 AM,10/22/2019 8:00:00 PM,NO,TOR,23,10,10,122,130,-6.5,229.0,226,-278,502,501,False
13905,2020,1,Final,10/22/2019 12:00:00 AM,10/22/2019 10:30:00 PM,LAL,LAC,27,28,27,102,112,3.5,223.5,-166,141,504,503,False
13908,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 7:00:00 PM,CHI,CHA,11,2,2,125,126,3.5,216.5,-166,140,510,509,False
13906,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 7:00:00 PM,DET,IND,14,13,13,119,110,-7.5,210.5,245,-305,506,505,False
13907,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 7:00:00 PM,CLE,ORL,12,5,5,85,94,-9.5,211.5,404,-535,508,507,False
13910,2020,1,F/OT,10/23/2019 12:00:00 AM,10/23/2019 7:30:00 PM,MIN,BKN,16,8,8,127,126,-3.5,231.0,136,-164,,,False
13909,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 7:30:00 PM,MEM,MIA,21,4,4,101,120,-7.0,213.0,223,-279,514,513,False
13911,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 7:30:00 PM,BOS,PHI,9,7,7,93,107,-5.5,214.5,202,-245,512,511,False
13912,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 8:30:00 PM,WAS,DAL,1,25,25,100,108,-9.0,220.5,319,-415,520,519,False
13913,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 8:30:00 PM,NY,SA,6,24,24,111,120,-11.0,214.5,426,-563,518,517,False
13914,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 9:00:00 PM,OKC,UTA,18,17,17,95,100,-8.5,221.5,310,-403,,,False
13915,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 10:00:00 PM,SAC,PHO,30,29,28,95,124,-1.0,233.0,-106,-113,524,523,False
13916,2020,1,Final,10/23/2019 12:00:00 AM,10/23/2019 10:00:00 PM,DEN,POR,20,19,19,108,100,1.5,217.5,-116,-103,526,525,False
13917,2020,1,Final,10/24/2019 12:00:00 AM,10/24/2019 7:00:00 PM,ATL,DET,3,14,14,117,100,-1.5,221.5,101,-120,528,527,False
13918,2020,1,Final,10/24/2019 12:00:00 AM,10/24/2019 8:00:00 PM,MIL,HOU,15,22,22,117,111,-1.0,230.5,-103,-116,530,529,False
13919,2020,1,Final,10/24/2019 12:00:00 AM,10/24/2019 10:30:00 PM,LAC,GS,28,26,51,141,122,1.0,228.5,-118,-101,532,531,False
13920,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 7:00:00 PM,TOR,BOS,10,9,9,106,112,-2.5,213.0,114,-138,534,533,False
13921,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 7:00:00 PM,MIN,CHA,16,2,2,121,99,3.5,225.0,-206,172,536,535,False
13922,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 7:30:00 PM,NY,BKN,6,8,8,109,113,-7.5,228.0,283,-356,,,False
13925,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 8:00:00 PM,CHI,MEM,11,21,21,110,102,2.5,224.5,-133,110,544,543,False
13923,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 8:00:00 PM,DAL,NO,25,23,23,123,116,-2.0,227.0,109,-129,542,541,False
13924,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 8:00:00 PM,WAS,OKC,1,18,18,97,85,-8.5,218.5,295,-386,,,False
13926,2020,1,F/OT,10/25/2019 12:00:00 AM,10/25/2019 9:00:00 PM,PHO,DEN,29,20,20,107,108,-12.0,219.5,598,-854,546,545,False
13927,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 10:00:00 PM,POR,SAC,19,30,29,122,112,1.5,227.5,-121,100,548,547,False
13928,2020,1,Final,10/25/2019 12:00:00 AM,10/25/2019 10:30:00 PM,UTA,LAL,17,27,27,86,95,-3.5,216.5,129,-150,,,False
13929,2020,1,F/OT,10/26/2019 12:00:00 AM,10/26/2019 5:00:00 PM,MIA,MIL,4,15,15,131,126,-11.5,223.0,582,-819,552,551,False
13930,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 7:00:00 PM,PHI,DET,7,14,14,117,111,3.5,214.5,-166,138,554,553,False
13931,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 7:30:00 PM,ORL,ATL,5,3,3,99,103,2.5,216.5,-136,114,558,557,False
13932,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 7:30:00 PM,BOS,NY,9,6,6,118,95,5.5,218.5,-213,174,556,555,False
13933,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 8:00:00 PM,TOR,CHI,10,11,11,108,84,3.0,219.0,-151,127,562,561,False
13934,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 8:00:00 PM,IND,CLE,13,12,12,99,110,4.5,213.5,-187,157,560,559,False
13935,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 8:00:00 PM,NO,HOU,23,22,22,123,126,-12.0,238.5,626,-907,564,563,False
13936,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 8:30:00 PM,WAS,SA,1,24,24,122,124,-11.5,220.0,548,-759,566,565,False
13937,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 9:00:00 PM,SAC,UTA,30,17,17,81,113,-9.5,221.5,337,-435,,,False
13938,2020,1,Final,10/26/2019 12:00:00 AM,10/26/2019 10:00:00 PM,LAC,PHO,28,29,28,122,130,10.0,226.0,-552,411,570,569,False
13939,2020,1,Final,10/27/2019 12:00:00 AM,10/27/2019 3:30:00 PM,GS,OKC,26,18,18,92,120,1.0,223.5,-114,-105,,,False
13940,2020,1,F/OT,10/27/2019 12:00:00 AM,10/27/2019 6:00:00 PM,BKN,MEM,8,21,21,133,134,4.5,224.5,-182,149,,,False
13941,2020,1,Final,10/27/2019 12:00:00 AM,10/27/2019 7:00:00 PM,POR,DAL,19,25,25,121,119,-2.5,219.5,118,-140,508,507,False
13942,2020,1,Final,10/27/2019 12:00:00 AM,10/27/2019 7:00:00 PM,MIA,MIN,4,16,16,109,116,-7.0,224.0,231,-287,506,505,False
13943,2020,1,Final,10/27/2019 12:00:00 AM,10/27/2019 9:30:00 PM,CHA,LAL,2,27,27,101,120,-13.0,216.5,753,-1139,510,509,False
13944,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 7:00:00 PM,IND,DET,13,14,14,94,96,1.5,212.5,-122,100,512,511,False
13945,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 7:00:00 PM,CHI,NY,11,6,6,98,105,2.0,224.5,-129,107,514,513,False
13946,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 7:30:00 PM,PHI,ATL,7,3,3,105,103,7.0,221.0,-278,223,516,515,False
13947,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 7:30:00 PM,ORL,TOR,5,10,10,95,104,-4.5,209.5,155,-186,518,517,False
13949,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 8:00:00 PM,OKC,HOU,18,22,22,112,116,-9.5,228.0,432,-600,,,False
13950,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 8:00:00 PM,CLE,MIL,12,15,15,112,129,-15.5,225.0,1236,-2429,522,521,False
13948,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 8:00:00 PM,GS,NO,26,23,23,134,123,-2.5,235.5,118,-139,520,519,False
13951,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 8:30:00 PM,POR,SA,19,24,24,110,113,-5.5,223.5,182,-227,526,525,False
13952,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 10:00:00 PM,UTA,PHO,17,29,28,96,95,5.0,213.0,-206,170,,,False
13953,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 10:00:00 PM,DEN,SAC,20,30,29,101,94,5.0,217.5,-213,174,530,529,False
13954,2020,1,Final,10/28/2019 12:00:00 AM,10/28/2019 10:30:00 PM,CHA,LAC,2,28,27,96,111,-15.5,228.0,1196,-2946,532,531,False
13955,2020,1,Final,10/29/2019 12:00:00 AM,10/29/2019 7:30:00 PM,ATL,MIA,3,4,4,97,112,-8.5,223.5,290,-379,534,533,False
13956,2020,1,Final,10/29/2019 12:00:00 AM,10/29/2019 9:00:00 PM,DAL,DEN,25,20,20,109,106,-5.5,212.0,186,-232,536,535,False
13957,2020,1,Final,10/29/2019 12:00:00 AM,10/29/2019 10:30:00 PM,MEM,LAL,21,27,27,91,120,-11.5,215.5,563,-795,538,537,False
13958,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 7:00:00 PM,CHI,CLE,11,12,12,111,117,1.5,217.5,-132,111,544,543,False
13959,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 7:00:00 PM,NY,ORL,6,5,5,83,95,-9.5,209.5,360,-487,540,539,False
13960,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 7:00:00 PM,MIN,PHI,16,7,7,95,117,-7.0,222.0,245,-309,542,541,False
13962,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 7:30:00 PM,IND,BKN,13,8,8,118,108,-3.0,221.5,124,-150,,,False
13961,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 7:30:00 PM,MIL,BOS,15,9,9,105,116,3.5,224.5,-162,136,550,549,False
13963,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 7:30:00 PM,DET,TOR,14,10,10,113,125,-9.5,214.0,354,-477,546,545,False
13964,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 8:00:00 PM,POR,OKC,19,18,18,102,99,1.5,221.5,-122,100,,,False
13965,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 8:00:00 PM,HOU,WAS,22,1,1,159,158,8.0,234.0,-346,271,552,551,False
13966,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 10:00:00 PM,CHA,SAC,2,30,29,118,111,-7.0,223.0,244,-304,556,555,False
13967,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 10:00:00 PM,LAC,UTA,28,17,17,96,110,-6.5,216.5,223,-276,,,False
13968,2020,1,Final,10/30/2019 12:00:00 AM,10/30/2019 10:30:00 PM,PHO,GS,29,26,51,121,110,-5.5,232.0,187,-227,560,559,False
13969,2020,1,Final,10/31/2019 12:00:00 AM,10/31/2019 7:00:00 PM,MIA,ATL,4,3,3,106,97,6.5,215.0,-263,213,562,561,False
13970,2020,1,Final,10/31/2019 12:00:00 AM,10/31/2019 9:30:00 PM,DEN,NO,20,23,23,107,122,4.0,223.5,-176,145,564,563,False
13971,2020,1,Final,10/31/2019 12:00:00 AM,10/31/2019 10:30:00 PM,SA,LAC,24,28,27,97,103,-4.5,229.5,162,-192,566,565,False
13973,2020,1,Final,11/1/2019 12:00:00 AM,11/1/2019 7:00:00 PM,HOU,BKN,22,8,8,116,123,4.5,245.0,-195,161,,,False
13972,2020,1,Final,11/1/2019 12:00:00 AM,11/1/2019 7:00:00 PM,CLE,IND,12,13,13,95,102,-7.0,215.0,234,-287,572,571,False
13974,2020,1,Final,11/1/2019 12:00:00 AM,11/1/2019 7:00:00 PM,MIL,ORL,15,5,5,123,91,4.5,214.5,-193,159,570,569,False
13975,2020,1,Final,11/1/2019 12:00:00 AM,11/1/2019 7:30:00 PM,NY,BOS,6,9,9,102,104,-9.5,211.5,408,-538,574,573,False
13976,2020,1,Final,11/1/2019 12:00:00 AM,11/1/2019 8:00:00 PM,DET,CHI,14,11,11,106,112,-4.0,215.5,147,-177,576,575,False
13977,2020,1,F/OT,11/1/2019 12:00:00 AM,11/1/2019 9:30:00 PM,LAL,DAL,27,25,25,119,110,-1.0,218.5,-110,-109,578,577,False
13978,2020,1,Final,11/1/2019 12:00:00 AM,11/1/2019 10:00:00 PM,UTA,SAC,17,30,29,101,102,4.0,215.5,-180,151,,,False
13979,2020,1,Final,11/1/2019 12:00:00 AM,11/1/2019 10:30:00 PM,SA,GS,24,26,51,127,110,7.0,222.0,-301,243,582,581,False
13980,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 5:00:00 PM,NO,OKC,23,18,18,104,115,-2.5,228.0,113,-133,,,False
13981,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 7:00:00 PM,BKN,DET,8,14,14,109,113,4.0,222.5,-173,144,,,False
13982,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 7:00:00 PM,DEN,ORL,20,5,5,91,87,3.5,200.5,-161,135,506,505,False
13985,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 8:00:00 PM,PHO,MEM,29,21,21,114,105,3.0,221.5,-151,127,508,507,False
13983,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 8:00:00 PM,TOR,MIL,10,15,15,105,115,-6.5,227.0,210,-253,512,511,False
13984,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 8:00:00 PM,MIN,WAS,16,1,1,131,109,-3.0,229.5,126,-149,510,509,False
13986,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 8:30:00 PM,CHA,GS,2,26,51,93,87,6.0,221.0,-250,205,514,513,False
13987,2020,1,Final,11/2/2019 12:00:00 AM,11/2/2019 10:00:00 PM,PHI,POR,7,19,19,129,128,1.0,224.0,-113,-106,516,515,False
13988,2020,1,Final,11/3/2019 12:00:00 AM,11/3/2019 5:00:00 PM,CHI,IND,11,13,13,95,108,-2.0,217.5,109,-129,518,517,False
13989,2020,1,Final,11/3/2019 12:00:00 AM,11/3/2019 6:00:00 PM,HOU,MIA,22,4,4,100,129,3.5,233.5,-156,128,520,519,False
13990,2020,1,Final,11/3/2019 12:00:00 AM,11/3/2019 6:00:00 PM,SAC,NY,30,6,6,113,92,1.5,213.5,-120,101,522,521,False
13991,2020,1,Final,11/3/2019 12:00:00 AM,11/3/2019 7:00:00 PM,LAL,SA,27,24,24,103,96,1.5,218.0,-122,100,524,523,False
13992,2020,1,Final,11/3/2019 12:00:00 AM,11/3/2019 7:30:00 PM,DAL,CLE,25,12,12,131,111,5.0,218.5,-219,180,526,525,False
13993,2020,1,Final,11/3/2019 12:00:00 AM,11/3/2019 9:00:00 PM,UTA,LAC,17,28,27,94,105,-5.0,213.0,168,-204,,,False
13994,2020,1,Final,11/4/2019 12:00:00 AM,11/4/2019 7:00:00 PM,DET,WAS,14,1,1,99,115,-4.0,225.5,145,-174,530,529,False
13995,2020,1,Final,11/4/2019 12:00:00 AM,11/4/2019 7:30:00 PM,NO,BKN,23,8,8,125,135,-3.5,239.5,139,-166,,,False
13997,2020,1,Final,11/4/2019 12:00:00 AM,11/4/2019 8:00:00 PM,HOU,MEM,22,21,21,107,100,6.0,230.0,-246,202,536,535,False
13996,2020,1,Final,11/4/2019 12:00:00 AM,11/4/2019 8:00:00 PM,MIL,MIN,15,16,16,134,106,7.5,231.0,-358,280,534,533,False
13998,2020,1,Final,11/4/2019 12:00:00 AM,11/4/2019 9:00:00 PM,PHI,PHO,7,29,28,109,114,1.0,224.0,-110,-111,538,537,False
13999,2020,1,Final,11/4/2019 12:00:00 AM,11/4/2019 10:30:00 PM,POR,GS,19,26,51,118,127,11.5,220.5,-839,588,540,539,False
14001,2020,1,F/OT,11/5/2019 12:00:00 AM,11/5/2019 7:00:00 PM,IND,CHA,13,2,2,120,122,2.5,212.5,-138,114,544,543,False
14000,2020,1,Final,11/5/2019 12:00:00 AM,11/5/2019 7:00:00 PM,BOS,CLE,9,12,12,119,113,6.0,215.5,-251,207,542,541,False
14002,2020,1,Final,11/5/2019 12:00:00 AM,11/5/2019 7:30:00 PM,SA,ATL,24,3,3,100,108,5.5,223.0,-232,190,546,545,False
14003,2020,1,Final,11/5/2019 12:00:00 AM,11/5/2019 8:00:00 PM,LAL,CHI,27,11,11,118,112,7.0,215.0,-304,245,550,549,False
14004,2020,1,Final,11/5/2019 12:00:00 AM,11/5/2019 8:00:00 PM,ORL,OKC,5,18,18,94,102,-3.0,201.5,125,-149,,,False
14005,2020,1,Final,11/5/2019 12:00:00 AM,11/5/2019 9:00:00 PM,MIA,DEN,4,20,20,89,109,-5.0,211.0,172,-208,552,551,False
14006,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 7:00:00 PM,NY,DET,6,14,14,102,122,-4.0,206.5,143,-171,554,553,False
14007,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 7:00:00 PM,WAS,IND,1,13,13,106,121,-2.5,226.5,125,-148,556,555,False
14008,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 7:30:00 PM,CHI,ATL,11,3,3,113,93,1.0,221.5,-112,-107,562,561,False
14009,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 7:30:00 PM,GS,HOU,26,22,22,112,129,-16.0,229.5,1022,-2014,560,559,False
14010,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 7:30:00 PM,SAC,TOR,30,10,10,120,124,-8.0,218.5,307,-388,558,557,False
14011,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 8:00:00 PM,MIN,MEM,16,21,21,121,137,3.5,224.5,-160,134,564,563,False
14012,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 8:30:00 PM,ORL,DAL,5,25,25,106,107,-7.0,207.5,255,-321,566,565,False
14013,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 9:00:00 PM,PHI,UTA,7,17,17,104,106,-2.0,209.5,112,-135,,,False
14014,2020,1,Final,11/6/2019 12:00:00 AM,11/6/2019 10:00:00 PM,MIL,LAC,15,28,27,129,124,6.0,228.0,-250,206,570,569,False
14015,2020,1,Final,11/7/2019 12:00:00 AM,11/7/2019 8:00:00 PM,BOS,CHA,9,2,2,108,87,7.0,215.0,-291,239,572,571,False
14016,2020,1,Final,11/7/2019 12:00:00 AM,11/7/2019 8:30:00 PM,OKC,SA,18,24,24,112,121,-5.0,212.0,173,-210,,,False
14017,2020,1,Final,11/7/2019 12:00:00 AM,11/7/2019 9:00:00 PM,MIA,PHO,4,29,28,124,108,-2.0,219.5,106,-127,576,575,False
