StatID,TeamID,SeasonType,Season,Name,Team,Wins,Losses,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
1004098,18,2,2023,Oklahoma City Thunder,OKC,3,1,4,854.30,960,37,158.00,336.00,47.0,116.00,203.00,57.1,42.00,133.00,31.6,83.00,114.00,72.8,44.00,140.00,184.00,91.00,42.00,22.00,72.00,89.00,441.00,918.30,922.00,153.00,1.00,0.00
1004101,5,2,2023,Orlando Magic,ORL,4,1,5,1060.30,1200,0,189.00,427.00,44.3,126.00,227.00,55.5,63.00,200.00,31.5,91.00,113.00,80.5,53.00,181.00,234.00,117.00,52.00,29.00,90.00,117.00,532.00,1141.30,1151.50,30.00,2.00,0.00
1011186,5,1,2023,Orlando Magic,ORL,22,33,55,11275.50,13252,39,2202.00,4671.00,47.1,1611.00,2979.00,54.1,591.00,1692.00,34.9,1117.00,1417.00,78.8,543.00,1807.00,2350.00,1245.00,383.00,251.00,792.00,1120.00,6112.00,11909.50,12134.00,-844.00,33.00,0.00
1004097,7,2,2023,Philadelphia 76ers,PHI,4,0,4,907.80,960,0,165.00,384.00,43.0,113.00,234.00,48.3,52.00,150.00,34.7,70.00,81.00,86.4,52.00,137.00,189.00,92.00,52.00,20.00,53.00,90.00,452.00,979.80,969.75,205.00,0.00,0.00
1010181,7,1,2023,Philadelphia 76ers,PHI,34,19,53,11296.80,12844,43,2153.00,4476.00,48.1,1480.00,2722.00,54.4,673.00,1754.00,38.4,1078.00,1308.00,82.4,463.00,1691.00,2154.00,1336.00,425.00,251.00,701.00,1088.00,6057.00,11972.80,12195.00,915.00,59.00,5.00
1011172,29,1,2023,Phoenix Suns,PHO,30,26,56,12147.40,13534,18,2325.00,5021.00,46.3,1621.00,3184.00,50.9,704.00,1837.00,38.3,956.00,1207.00,79.2,670.00,1802.00,2472.00,1520.00,393.00,279.00,753.00,1175.00,6310.00,12819.40,13080.50,390.00,54.00,0.00
1005200,29,2,2023,Phoenix Suns,PHO,1,2,3,650.20,720,0,107.00,266.00,40.2,75.00,159.00,47.2,32.00,107.00,29.9,82.00,96.00,85.4,36.00,110.00,146.00,68.00,29.00,18.00,49.00,84.00,328.00,697.20,702.50,5.00,3.00,0.00
1004100,19,2,2023,Portland Trail Blazers,POR,0,4,4,724.70,960,0,128.00,314.00,40.8,92.00,200.00,46.0,36.00,114.00,31.6,98.00,132.00,74.2,39.00,117.00,156.00,75.00,30.00,23.00,71.00,93.00,390.00,777.70,786.00,-435.00,0.00,0.00
1011183,19,1,2023,Portland Trail Blazers,POR,27,28,55,11446.80,13249,55,2242.00,4648.00,48.2,1537.00,2758.00,55.7,705.00,1890.00,37.3,1117.00,1396.00,80.0,544.00,1755.00,2299.00,1330.00,344.00,232.00,765.00,1132.00,6306.00,12022.80,12364.25,65.00,43.00,1.00
1011178,24,1,2023,San Antonio Spurs,SA,14,41,55,11599.70,13247,36,2370.00,5026.00,47.2,1794.00,3339.00,53.7,576.00,1687.00,34.1,862.00,1159.00,74.4,648.00,1698.00,2346.00,1493.00,381.00,215.00,825.00,1097.00,6178.00,12195.70,12447.50,-2779.00,20.00,0.00
1003454,24,2,2023,San Antonio Spurs,SA,1,4,5,1019.50,1200,0,184.00,438.00,42.0,131.00,259.00,50.6,53.00,179.00,29.6,94.00,132.00,71.2,58.00,177.00,235.00,119.00,39.00,29.00,92.00,116.00,515.00,1087.50,1103.75,-264.00,0.00,0.00
1004099,30,2,2023,Sacramento Kings,SAC,4,0,4,892.30,960,0,169.00,355.00,47.6,105.00,203.00,51.7,64.00,152.00,42.1,67.00,99.00,67.7,41.00,138.00,179.00,93.00,45.00,17.00,55.00,109.00,469.00,954.30,960.75,545.00,0.00,0.00
1011180,30,1,2023,Sacramento Kings,SAC,31,23,54,11721.30,13009,46,2333.00,4727.00,49.4,1609.00,2756.00,58.4,724.00,1971.00,36.7,1063.00,1333.00,79.7,487.00,1767.00,2254.00,1461.00,374.00,182.00,740.00,1072.00,6453.00,12277.30,12666.50,720.00,56.00,6.00
1011181,10,1,2023,Toronto Raptors,TOR,26,30,56,12149.10,13539,56,2314.00,5100.00,45.4,1704.00,3281.00,51.9,610.00,1819.00,33.5,1090.00,1385.00,78.7,713.00,1690.00,2403.00,1297.00,521.00,291.00,632.00,1135.00,6328.00,12961.10,12977.25,230.00,53.00,4.00
1003455,10,2,2023,Toronto Raptors,TOR,3,2,5,1119.60,1250,0,211.00,482.00,43.8,171.00,318.00,53.8,40.00,164.00,24.4,112.00,162.00,69.1,75.00,188.00,263.00,96.00,50.00,30.00,74.00,118.00,574.00,1199.60,1191.25,40.00,1.00,0.00
1003457,17,2,2023,Utah Jazz,UTA,1,3,4,808.40,960,0,151.00,366.00,41.3,109.00,225.00,48.4,42.00,141.00,29.8,61.00,95.00,64.2,56.00,141.00,197.00,94.00,33.00,19.00,78.00,91.00,405.00,860.40,881.25,-180.00,2.00,0.00
1011190,17,1,2023,Utah Jazz,UTA,27,29,56,12189.60,13514,49,2363.00,4999.00,47.3,1560.00,2791.00,55.9,803.00,2208.00,36.4,1049.00,1331.00,78.8,661.00,1827.00,2488.00,1442.00,369.00,271.00,817.00,1156.00,6578.00,12829.60,13199.00,100.00,50.00,0.00
1011177,1,1,2023,Washington Wizards,WAS,25,29,54,11603.80,12985,22,2251.00,4693.00,48.0,1644.00,2971.00,55.3,607.00,1722.00,35.2,989.00,1266.00,78.1,510.00,1879.00,2389.00,1358.00,366.00,294.00,718.00,1048.00,6098.00,12263.80,12456.25,-103.00,45.00,1.00
1002672,1,2,2023,Washington Wizards,WAS,1,3,4,814.70,960,0,139.00,349.00,39.8,103.00,205.00,50.2,36.00,144.00,25.0,73.00,99.00,73.7,36.00,130.00,166.00,95.00,39.00,31.00,54.00,91.00,387.00,884.70,869.50,-125.00,1.00,0.00
